timestamp,ws100,ws107,ws95,gust3s,temp_c,pres_hpa,n_obs,dir
2012-01-10 03:00:00,10.468,10.538110378600766,10.414848002874555,11.73,16.82,1007.32,5,344.87964451174935
2012-01-10 04:00:00,10.815,10.887434442545596,10.760086086271334,11.89,16.95,1007.2333333333332,6,347.30165407865707
2012-01-10 05:00:00,10.223333333333334,10.291805034762627,10.17142364820286,11.95,16.8,1007.5333333333333,6,350.82789893464695
2012-01-10 06:00:00,9.596666666666666,9.660941211307989,9.547938925065546,10.87,17.066666666666666,1008.0666666666666,6,352.5071945056654
2012-01-10 07:00:00,9.091666666666667,9.152558928045343,9.045503097643723,11.14,17.066666666666666,1008.75,6,350.4213710866892
2012-01-10 08:00:00,8.953333333333333,9.013299094676366,8.907872161419263,10.03,17.0,1009.5333333333333,6,349.8492806699204
2012-01-10 09:00:00,8.456666666666667,8.513305958002212,8.413727354251925,9.45,16.816666666666666,1010.1166666666667,6,347.8603803551661
2012-01-10 10:00:00,8.755,8.813637405870244,8.710545879362508,10.44,16.733333333333334,1009.9166666666666,6,343.5990173790645
2012-01-10 11:00:00,8.268333333333333,8.323711245102281,8.226350296500552,9.87,16.433333333333334,1009.2333333333332,6,343.84183778687395
2012-01-10 12:00:00,8.495,8.551896032309278,8.451866047422559,9.63,16.7,1008.5833333333334,6,350.6746244618526
2012-01-10 13:00:00,8.243333333333334,8.298543805336804,8.201477235737094,9.87,16.633333333333333,1008.1333333333333,6,356.3905069896595
2012-01-10 14:00:00,7.471666666666667,7.521708831242395,7.433728760171735,9.34,16.599999999999998,1007.7000000000002,6,358.28950858551957
2012-01-10 15:00:00,7.715,7.766671911626378,7.675826551602712,8.76,16.833333333333332,1007.7166666666667,6,4.5170607591715
2012-01-10 16:00:00,7.746666666666666,7.798550668662649,7.707332428569757,9.09,16.95,1007.6333333333333,6,5.706443404887693
2012-01-10 17:00:00,7.423333333333333,7.473051781029139,7.385640842695718,8.74,17.283333333333335,1007.5333333333333,6,10.524235347895512
2012-01-10 18:00:00,7.206666666666667,7.2549339697283335,7.170074316079094,8.3,17.400000000000002,1007.65,6,11.007006013522187
2012-01-10 19:00:00,6.888333333333333,6.934468570047919,6.8533573423577465,8.52,17.966666666666665,1008.0833333333334,6,10.098292478690666
2012-01-10 20:00:00,6.46,6.503266435399404,6.4271989012771895,8.25,17.95,1008.4666666666667,6,4.444598558538928
2012-01-10 21:00:00,5.463333333333334,5.4999245034156985,5.435592878840719,7.04,17.96666666666667,1008.5666666666666,6,3.9353535209532993
2012-01-10 22:00:00,4.545,4.5754405493638215,4.521922446796413,5.31,17.766666666666666,1008.3333333333334,6,8.705339120126837
2012-01-10 23:00:00,3.6816666666666666,3.706324962795996,3.662972748431711,5.27,17.466666666666665,1007.9166666666666,6,2.9016583467849273
2012-01-11 00:00:00,3.1783333333333332,3.199620508851048,3.162195125060785,4.69,16.233333333333334,1007.9666666666667,6,1.137202415425918
2012-01-11 01:00:00,2.1533333333333333,2.1677554784664674,2.142399633759063,3.73,16.166666666666668,1007.9,6,335.4427233802622
2012-01-11 02:00:00,1.8566666666666667,1.8691018599161342,1.8472393126993782,2.39,16.099999999999998,1007.3833333333333,6,349.313450550152
2012-01-11 03:00:00,2.2966666666666664,2.312048799788539,2.2850051821362145,2.83,15.983333333333334,1006.6333333333333,6,357.88269107467255
2012-01-11 04:00:00,2.6266666666666665,2.644259004692843,2.613329584213842,3.18,15.866666666666667,1006.5,6,357.15389092099196
2012-01-11 05:00:00,1.9133333333333333,1.9261480567178833,1.90361825042988,2.64,15.933333333333335,1006.6,6,33.86377452896818
2012-01-11 06:00:00,1.2083333333333333,1.2164262553314158,1.2021979369004032,1.73,15.766666666666666,1007.0166666666668,6,324.9321757642435
2012-01-11 07:00:00,1.1216666666666668,1.1291791308110934,1.1159713262537536,1.96,15.383333333333333,1007.75,6,270.43671462445474
2012-01-11 08:00:00,1.1766666666666667,1.1845474982951443,1.1706920599333581,1.81,15.183333333333332,1008.2333333333332,6,196.34736613720366
2012-01-11 09:00:00,1.5233333333333334,1.5335359963764332,1.5155985025199563,3.9,16.383333333333333,1008.2333333333332,6,160.2672515725726
2012-01-11 10:00:00,1.0766666666666667,1.083877739233234,1.0711998168795318,1.7,16.900000000000002,1007.75,6,153.08002179718903
2012-01-11 11:00:00,1.3066666666666666,1.3154181850756277,1.3000319759033325,3.37,17.533333333333335,1006.8333333333334,6,154.9418428002591
2012-01-11 12:00:00,2.146666666666667,2.1610441611956737,2.1357668175554747,3.69,17.683333333333334,1005.4499999999999,6,99.83798824981449
2012-01-11 13:00:00,4.5216666666666665,4.551950938916042,4.498707590083853,7.8,18.983333333333334,1004.2166666666667,6,104.27257249668753
2012-01-11 14:00:00,5.778333333333333,5.817034244460715,5.748993444460273,8.33,19.016666666666666,1003.6999999999999,6,112.96057042625546
2012-01-11 15:00:00,6.736666666666667,6.781786102137356,6.702460773726109,8.99,19.183333333333334,1003.4833333333332,6,121.99407846219435
2012-01-11 16:00:00,7.943333333333334,7.996534528151073,7.903000506575616,9.84,20.033333333333335,1003.75,6,131.61596849976138
2012-01-11 17:00:00,7.846666666666667,7.899220427724559,7.806824671623583,9.33,19.166666666666668,1004.0833333333334,6,121.39491356165144
2012-01-11 18:00:00,8.466666666666667,8.523372933908403,8.423676578557307,9.55,19.150000000000002,1004.35,6,124.6580548679301
2012-01-11 19:00:00,9.245,9.306919225273605,9.198057870326258,10.23,19.783333333333335,1004.4166666666666,6,131.0190593853623
2012-01-11 20:00:00,9.583333333333334,9.6475185767664,9.53467329265837,10.73,19.066666666666666,1004.5500000000001,6,135.78196479382848
2012-01-11 21:00:00,9.86,9.926038243504353,9.809935165107289,10.88,19.283333333333335,1004.3833333333333,6,142.48407238237257
2012-01-11 22:00:00,10.153333333333334,10.22133620341929,10.10177907806518,11.05,19.866666666666667,1004.3499999999999,6,147.05857900307262
2012-01-11 23:00:00,9.978333333333333,10.045164125060948,9.927667652720984,10.87,19.583333333333332,1004.2666666666668,6,150.56539359535242
2012-01-12 00:00:00,9.338333333333333,9.400877667064721,9.290917297176495,10.19,19.099999999999998,1004.2333333333332,6,150.94021247683656
2012-01-12 01:00:00,9.256666666666666,9.318664030497493,9.209665298682536,10.19,19.333333333333332,1004.3333333333334,6,148.6300749101673
2012-01-12 02:00:00,8.503333333333332,8.56028517889777,8.460157067677043,9.53,19.2,1004.2999999999998,6,147.5789503368893
2012-01-12 03:00:00,7.323333333333333,7.372382021967229,7.2861485996418915,8.98,18.7,1004.1999999999999,6,152.86524044983105
2012-01-12 04:00:00,4.843333333333334,4.875771997231854,4.818740971906995,7.78,17.666666666666668,1004.5833333333334,6,155.69784135700183
2012-01-12 05:00:00,6.611666666666667,6.655948903309967,6.578095469908827,8.62,18.2,1004.7333333333332,6,149.57032404497465
2012-01-12 06:00:00,7.291666666666667,7.340503264930956,7.254642722674846,8.78,18.616666666666667,1005.5,6,146.49442647352737
2012-01-12 07:00:00,4.4750000000000005,4.504971718020484,4.4522778766587345,7.72,18.083333333333332,1006.7333333333332,6,150.5930349513153
2012-01-12 08:00:00,2.7883333333333336,2.8070084485095976,2.7741753771508613,6.29,17.416666666666668,1007.35,6,142.88646674336093
2012-01-12 09:00:00,3.4616666666666664,3.4848514928597942,3.4440898137132927,4.89,16.650000000000002,1007.7666666666668,6,28.05606506756135
2012-01-12 10:00:00,5.601666666666667,5.639184336784673,5.573223815065179,7.6,17.066666666666666,1007.5333333333333,6,13.312904293721601
2012-01-12 11:00:00,6.628333333333334,6.672727196486952,6.594677510417799,7.6,16.78333333333333,1006.6666666666666,6,11.716619454753754
2012-01-12 12:00:00,6.945,6.991514766849669,6.909736280088249,8.22,16.599999999999998,1005.7833333333333,6,11.074885010841626
2012-01-12 13:00:00,7.816666666666666,7.869019500005986,7.776976998707435,9.08,16.150000000000002,1005.1166666666667,6,3.4831732418280126
2012-01-12 14:00:00,8.356666666666667,8.412636198940302,8.314235111198098,10.19,16.3,1004.7666666666668,6,357.2037539720486
2012-01-12 15:00:00,8.948333333333332,9.00826560672327,8.902897549266571,10.68,16.316666666666666,1005.0666666666666,6,352.3198316824025
2012-01-12 16:00:00,9.25,9.3119527132267,9.203032482478948,10.67,16.366666666666667,1005.2666666666668,6,350.2130315172459
2012-01-12 17:00:00,8.913333333333334,8.973031191051602,8.868075264197733,9.9,16.116666666666667,1005.3333333333334,6,348.9749325717697
2012-01-12 18:00:00,8.42,8.476393713012845,8.377246865132188,9.59,16.349999999999998,1005.6500000000001,6,347.8569321367542
2012-01-12 19:00:00,7.721666666666667,7.773383228897171,7.682459367806302,8.95,16.349999999999998,1006.1333333333333,6,345.40562429233006
2012-01-12 20:00:00,7.116666666666667,7.164331186572614,7.0805312973306505,8.25,16.566666666666666,1006.5666666666666,6,343.06795105896333
2012-01-12 21:00:00,6.706666666666667,6.751585174418782,6.672613100809961,7.89,16.683333333333334,1006.5833333333334,6,334.9688493188941
2012-01-12 22:00:00,6.395,6.437831092009162,6.362528943292202,7.3,16.833333333333332,1006.4666666666667,6,333.3931380974625
2012-01-12 23:00:00,6.461666666666666,6.5049442647171025,6.428857105328087,7.21,16.733333333333334,1006.1666666666666,6,329.0967227615479
2012-01-13 00:00:00,6.708333333333333,6.753263003736481,6.674271304860859,7.94,16.283333333333335,1005.9333333333334,6,323.3593416591655
2012-01-13 01:00:00,6.476666666666667,6.520044728576388,6.443780941786161,7.42,15.5,1005.9,6,326.4137837061199
2012-01-13 02:00:00,6.696666666666666,6.741518198512591,6.6626638765045785,7.69,15.683333333333335,1005.5166666666668,6,342.15651586061966
2012-01-13 03:00:00,7.173333333333333,7.221377383374364,7.136910235061151,7.99,15.700000000000001,1005.0833333333334,6,348.0651754093447
2012-01-13 04:00:00,7.338333333333334,7.3874824858265145,7.3010724360999655,8.35,16.466666666666665,1004.7333333333332,6,348.2317943274027
2012-01-13 05:00:00,6.72,6.76500780896037,6.685878733217138,8.31,16.033333333333335,1005.0,6,349.58866872542256
2012-01-13 06:00:00,6.0249999999999995,6.065352983480094,5.994407643993045,7.83,16.349999999999998,1005.5166666666668,6,349.14669261945517
2012-01-13 07:00:00,5.158333333333333,5.1928817382768715,5.132141537526549,6.23,16.183333333333334,1005.8499999999999,6,348.4044866503682
2012-01-13 08:00:00,4.501666666666666,4.53181698710366,4.478809141473088,5.56,15.316666666666668,1006.2833333333333,6,336.6386374153179
2012-01-13 09:00:00,3.9966666666666666,4.023434703841014,3.9763733140512643,4.91,14.916666666666666,1006.35,6,334.38240646366006
2012-01-13 10:00:00,3.5866666666666664,3.610688691687182,3.568455117530576,4.44,15.083333333333334,1006.0500000000001,6,329.5286490810717
2012-01-13 11:00:00,3.5416666666666665,3.565387300109322,3.523683608156354,4.51,14.683333333333332,1005.3833333333333,6,332.05357374972147
2012-01-13 12:00:00,3.5850000000000004,3.6090108623694834,3.566796913479679,4.91,14.6,1004.4499999999999,6,347.7765555192482
2012-01-13 13:00:00,4.156666666666666,4.18450631834007,4.135560902937386,4.99,14.9,1003.5,6,354.98196465082276
2012-01-13 14:00:00,4.846666666666667,4.879127655867251,4.822057380008789,6.32,15.233333333333334,1002.6333333333333,6,354.34526970027855
2012-01-13 15:00:00,6.298333333333333,6.340516991582649,6.26635310834017,7.79,15.716666666666669,1002.6166666666667,6,341.4260910572232
2012-01-13 16:00:00,6.5683333333333325,6.612325341049806,6.534982164585503,8.32,15.366666666666667,1003.0666666666666,6,348.45035021092525
2012-01-13 17:00:00,7.096666666666667,7.144197234760232,7.060632848719885,8.29,15.116666666666667,1003.2833333333333,6,340.7033436377284
2012-01-13 18:00:00,7.123333333333334,7.171042503843409,7.0871641135342385,8.36,15.166666666666666,1004.2166666666667,6,332.22738170377335
2012-01-13 19:00:00,7.041666666666667,7.088828867276181,7.005912115040281,8.7,15.366666666666667,1004.7666666666665,6,324.83693765735933
2012-01-13 20:00:00,7.583333333333333,7.634123395528195,7.54482843158184,10.25,15.799999999999999,1004.8166666666666,6,310.1802786262514
2012-01-13 21:00:00,8.365,8.421025345528795,8.322526131452584,9.74,15.6,1005.1999999999999,6,310.1431913251621
2012-01-13 22:00:00,9.265,9.327053177085986,9.217956318937022,10.91,15.066666666666668,1005.5833333333334,6,314.7035761698623
2012-01-13 23:00:00,10.805,10.877367466639406,10.75013686196595,12.32,15.283333333333333,1005.6666666666666,6,313.88795326511575
2012-01-14 00:00:00,11.466666666666667,11.543465705765712,11.408443870172102,13.14,15.016666666666666,1005.6,6,316.55357978710657
2012-01-14 01:00:00,11.915,11.994801792226609,11.854500759863422,13.57,15.083333333333334,1005.75,6,324.5485995030868
2012-01-14 02:00:00,12.176666666666668,12.258220995105274,12.114838795854268,14.0,14.933333333333332,1005.8333333333334,6,331.9390919494921
2012-01-14 03:00:00,12.133333333333333,12.214597432845112,12.071725490530945,13.6,14.516666666666666,1005.6999999999999,6,334.9382962517474
2012-01-14 04:00:00,11.248333333333333,11.323670065147207,11.19121913950458,12.68,13.950000000000001,1006.0666666666666,6,335.3016704665897
2012-01-14 05:00:00,10.515,10.585425165359865,10.461609357109852,12.24,13.116666666666667,1006.6999999999999,6,335.24700027928066
2012-01-14 06:00:00,10.033333333333333,10.100532492544998,9.982388386400588,11.2,12.966666666666667,1007.2666666666668,6,335.78786810369627
2012-01-14 07:00:00,9.231666666666667,9.293496590732017,9.184792237919082,10.26,12.333333333333334,1008.0333333333333,6,334.74518412758033
2012-01-14 08:00:00,8.445,8.501561152778322,8.402119925895645,10.14,12.200000000000001,1009.2333333333332,6,335.13301196047615
2012-01-14 09:00:00,8.396666666666667,8.452904102565066,8.35403200841963,9.59,13.083333333333334,1010.3000000000001,6,336.21226978782903
2012-01-14 10:00:00,8.475,8.531762080496895,8.431967598811793,10.12,13.549999999999999,1010.6500000000001,6,337.56682048518246
2012-01-14 11:00:00,8.536666666666667,8.59384176525174,8.493321148694987,9.75,14.0,1010.3666666666667,6,338.6971920897695
2012-01-14 12:00:00,8.428333333333333,8.484782859601337,8.385537885386674,9.87,14.016666666666666,1009.9833333333332,6,342.9772495913235
2012-01-14 13:00:00,8.715,8.77336950224548,8.670748982140976,10.01,14.583333333333334,1009.1666666666666,6,347.15550973816846
2012-01-14 14:00:00,9.185,9.246517369836459,9.138362524493962,10.73,15.15,1008.4833333333332,6,349.842723687545
2012-01-14 15:00:00,8.84,8.899206701072869,8.79511428595826,10.48,15.666666666666666,1008.6999999999999,6,349.9617596955943
2012-01-14 16:00:00,9.148333333333333,9.209605124847092,9.101882035374224,11.41,15.65,1009.3666666666667,6,357.03116260108044
2012-01-14 17:00:00,9.44,9.50322525544433,9.392067744281219,11.36,16.266666666666666,1010.1666666666666,6,356.33437834603006
2012-01-14 18:00:00,8.713333333333333,8.771691672927782,8.66909077809008,10.74,16.0,1010.3000000000001,6,347.94212881706636
2012-01-14 19:00:00,6.8999999999999995,6.946213375271809,6.8649647707140256,9.53,15.883333333333333,1010.4166666666666,6,342.6965554608306
2012-01-14 20:00:00,5.901666666666666,5.9411936139704045,5.871700544226659,8.51,15.899999999999999,1010.85,6,334.3479994390337
2012-01-14 21:00:00,5.7749999999999995,5.813678585825318,5.745677036358479,7.6,14.25,1010.8833333333333,6,300.9971871718203
2012-01-14 22:00:00,6.456666666666667,6.499910776764007,6.4238824931753955,8.15,13.883333333333333,1010.6500000000001,6,289.43984786477455
2012-01-14 23:00:00,7.329999999999999,7.379093339238023,7.29278141584548,8.39,13.85,1010.5833333333334,6,299.86118305621414
2012-01-15 00:00:00,8.405,8.461293249153558,8.362323028674114,10.04,14.016666666666666,1010.5166666666668,6,314.9523980533242
2012-01-15 01:00:00,9.213333333333333,9.275040468237334,9.166551993359212,10.39,13.133333333333333,1010.4499999999999,6,322.293593768411
2012-01-15 02:00:00,9.723333333333333,9.788456239453074,9.673962432933726,10.83,13.216666666666667,1010.0666666666666,6,326.4354226918186
2012-01-15 03:00:00,10.046666666666667,10.113955127086586,9.995654018807766,11.28,12.483333333333334,1009.8833333333333,6,324.09623193583263
2012-01-15 04:00:00,10.028333333333334,10.095499004591902,9.977413774247898,10.92,12.1,1009.8666666666667,6,322.64178087477205
