timestamp,ws100,dir,sd,dsd,gust3s,temp_c,pres_hpa,ri,vert_ws,ws107,ws95
2012-01-10 03:10:00,10.0,341.9,0.96,0.7,10.87,16.1,1007.5,0.71,-0.26,10.066975906191027,9.949224305382646
2012-01-10 03:20:00,10.31,343.6,0.84,1.9,10.99,16.7,1007.4,1.24,0.3,10.37905215928295,10.257650258849509
2012-01-10 03:30:00,10.21,344.2,1.17,1.9,11.13,17.0,1007.3,0.42,0.03,10.278382400221039,10.158158015795683
2012-01-10 03:40:00,10.75,345.9,0.7,1.9,11.43,17.2,1007.2,-2.05,-0.14,10.821999099155354,10.695416128286345
2012-01-10 03:50:00,11.07,348.4,0.99,1.8,11.73,17.1,1007.2,7.87,-0.05,11.144142328153468,11.01379130605859
2012-01-10 04:00:00,11.39,347.2,0.47,0.8,11.89,16.9,1007.1,3.95,-0.37,11.466285557151581,11.332166483830836
2012-01-10 04:10:00,10.97,347.2,0.78,1.1,11.71,17.2,1007.1,-1.06,-0.31,11.043472569091557,10.914299063004764
2012-01-10 04:20:00,10.89,346.1,1.07,2.2,11.87,17.1,1007.2,0.71,0.26,10.962936761842029,10.834705268561702
2012-01-10 04:30:00,10.78,346.3,0.65,2.2,11.31,16.9,1007.3,3.29,0.27,10.852200026873927,10.725263801202493
2012-01-10 04:40:00,10.82,348.7,0.53,1.6,11.51,16.8,1007.3,4.96,-0.1,10.892467930498691,10.765060698424024
2012-01-10 04:50:00,10.04,348.4,0.94,1.8,11.61,16.8,1007.4,1.69,0.37,10.10724380981579,9.989021202604176
2012-01-10 05:00:00,10.79,349.8,1.16,3.4,11.95,16.7,1007.4,4.45,-0.02,10.862267002780117,10.735213025507875
2012-01-10 05:10:00,10.07,350.9,0.84,2.8,10.85,16.8,1007.4,1.78,0.25,10.137444737534365,10.018868875520326
2012-01-10 05:20:00,10.04,351.5,0.91,1.4,10.73,16.6,1007.5,1.0,-0.16,10.10724380981579,9.989021202604176
2012-01-10 05:30:00,10.06,352.0,0.98,2.8,10.84,16.8,1007.6,8.22,-0.24,10.127377761628173,10.008919651214944
2012-01-10 05:40:00,9.8,349.7,0.7,3.1,10.5,16.6,1007.6,0.29,0.1,9.865636388067207,9.750239819274995
2012-01-10 05:50:00,10.58,351.1,0.96,4.0,11.62,17.3,1007.7,1.2,-0.15,10.650860508750107,10.52627931509484
2012-01-10 06:00:00,10.43,353.2,0.45,0.9,10.87,17.2,1007.8,-1.92,-0.39,10.49985587015724,10.3770409505141
2012-01-10 06:10:00,9.54,353.1,0.68,2.9,10.05,17.2,1007.9,0.65,0.25,9.60389501450624,9.491559987335044
2012-01-10 06:20:00,9.7,354.1,1.01,2.2,10.61,17.1,1008.0,2.53,-0.13,9.764966629005295,9.650747576221166
2012-01-10 06:30:00,9.07,352.8,0.75,2.3,9.86,17.2,1008.1,0.42,0.11,9.130747146915262,9.02394644498206
2012-01-10 06:40:00,9.54,351.8,1.08,3.8,10.72,17.0,1008.2,1.48,0.15,9.60389501450624,9.491559987335044
2012-01-10 06:50:00,9.3,349.9,0.88,3.6,10.46,16.7,1008.4,1.83,0.35,9.362287592757657,9.252778604005861
2012-01-10 07:00:00,9.25,350.6,0.8,2.3,11.14,17.2,1008.5,0.33,0.18,9.3119527132267,9.203032482478948
2012-01-10 07:10:00,9.6,353.5,0.76,1.8,10.32,17.1,1008.6,0.43,-0.26,9.664296869943385,9.55125533316734
2012-01-10 07:20:00,8.68,352.7,0.75,4.9,9.48,16.7,1008.7,1.29,0.63,8.738135086573811,8.635926697072136
2012-01-10 07:30:00,8.83,348.5,0.62,3.6,9.57,17.0,1008.8,0.19,0.55,8.889139725166677,8.785165061652878
2012-01-10 07:40:00,8.79,348.5,0.82,6.0,9.47,17.2,1008.9,1.18,1.17,8.848871821541913,8.745368164431346
2012-01-10 07:50:00,9.4,348.6,0.71,5.8,10.52,17.2,1009.0,0.91,0.03,9.462957351819565,9.352270847059689
2012-01-10 08:00:00,9.38,352.1,0.43,2.3,10.03,17.2,1009.1,-7.38,-0.49,9.442823400007184,9.332372398448923
2012-01-10 08:10:00,8.65,348.4,0.95,3.0,9.86,17.1,1009.2,1.02,0.19,8.707934158855238,8.60607902415599
2012-01-10 08:20:00,8.95,351.1,0.42,1.9,9.28,17.2,1009.5,3.86,-0.15,9.009943436040968,8.904555753317467
2012-01-10 08:30:00,9.12,351.6,0.68,2.7,9.94,16.8,1009.7,4.76,-0.53,9.181082026446216,9.073692566508972
2012-01-10 08:40:00,9.21,349.3,0.26,1.1,9.67,16.9,1009.8,-1.42,-0.53,9.271684809601936,9.163235585257418
2012-01-10 08:50:00,8.41,346.2,1.21,3.8,9.42,16.8,1009.9,12.6,0.3,8.466326737106654,8.367297640826806
2012-01-10 09:00:00,8.5,348.8,0.55,3.9,9.08,16.9,1010.1,1.26,0.1,8.556929520262372,8.45684065957525
2012-01-10 09:10:00,8.62,352.0,0.6,5.8,9.13,16.9,1010.2,2.65,-0.07,8.677733231136664,8.57623135123984
2012-01-10 09:20:00,8.3,348.5,0.98,2.9,9.3,16.5,1010.1,1.74,0.2,8.355590002138554,8.257856173467598
2012-01-10 09:30:00,8.39,344.5,0.95,6.6,9.45,16.9,1010.1,1.46,0.51,8.446192785294272,8.347399192216042
2012-01-10 09:40:00,8.6,345.6,0.48,2.3,9.2,17.0,1010.1,-0.03,-0.27,8.657599279324282,8.556332902629077
2012-01-10 09:50:00,8.33,347.7,0.96,2.4,9.45,16.7,1010.1,8.72,-0.36,8.385790929857125,8.287703846383744
2012-01-10 10:00:00,8.66,342.5,0.61,2.1,9.19,16.9,1010.1,1.28,0.02,8.71800113476143,8.616028248461372
2012-01-10 10:10:00,8.92,345.8,0.41,2.1,9.61,16.8,1010.1,3.08,-0.26,8.979742508322396,8.874708080401321
2012-01-10 10:20:00,8.85,343.2,0.75,3.8,9.96,16.9,1009.9,1.19,0.04,8.909273676979058,8.805063510263642
2012-01-10 10:30:00,8.79,343.8,0.92,6.6,10.44,16.7,1009.9,3.34,-0.25,8.848871821541913,8.745368164431346
2012-01-10 10:40:00,8.7,346.2,0.94,8.0,9.85,16.5,1009.8,6.38,0.88,8.758269038386192,8.655825145682902
2012-01-10 10:50:00,8.61,340.0,0.61,3.6,9.24,16.6,1009.7,4.41,0.48,8.667666255230474,8.566282126934459
2012-01-10 11:00:00,9.01,337.2,0.78,4.1,9.87,17.0,1009.6,0.11,0.34,9.070345291478114,8.964251099149765
2012-01-10 11:10:00,8.43,343.0,0.63,3.6,9.39,16.7,1009.5,4.03,0.18,8.486460688919035,8.387196089437571
2012-01-10 11:20:00,7.92,342.1,0.5,3.0,8.69,15.8,1009.3,3.81,0.0,7.973044917703294,7.879785649863056
2012-01-10 11:30:00,7.88,344.4,0.6,3.6,8.54,15.7,1009.2,3.95,-0.13,7.932777014078529,7.839988752641526
2012-01-10 11:40:00,8.32,343.7,0.44,2.2,8.66,16.8,1009.0,0.27,-0.03,8.375723953950935,8.277754622078362
2012-01-10 11:50:00,8.05,353.5,0.66,3.9,8.71,16.6,1008.8,0.9,0.28,8.103915604483777,8.009125565833031
2012-01-10 12:00:00,8.42,355.3,0.67,3.1,8.87,16.9,1008.7,1.82,-0.03,8.476393713012845,8.37724686513219
2012-01-10 12:10:00,8.5,348.8,0.7,5.0,9.31,16.7,1008.6,2.34,-0.03,8.556929520262372,8.45684065957525
2012-01-10 12:20:00,8.62,347.5,0.4,1.7,9.18,16.7,1008.6,0.14,-0.53,8.677733231136664,8.57623135123984
2012-01-10 12:30:00,8.47,346.8,0.57,3.1,9.1,16.5,1008.6,0.72,0.08,8.526728592543801,8.426992986659103
2012-01-10 12:40:00,8.89,350.3,0.47,1.8,9.63,16.5,1008.5,0.39,-0.61,8.949541580603823,8.844860407485173
2012-01-10 12:50:00,8.07,355.7,0.91,5.5,9.33,16.9,1008.5,2.55,0.17,8.124049556296159,8.029024014443797
2012-01-10 13:00:00,8.42,357.9,0.64,2.9,8.82,16.8,1008.5,0.69,-0.22,8.476393713012845,8.37724686513219
2012-01-10 13:10:00,8.9,350.7,0.67,5.8,9.87,16.9,1008.3,1.0,-0.1,8.959608556510014,8.854809631790555
2012-01-10 13:20:00,8.62,355.8,0.47,2.8,9.56,16.7,1008.2,3.53,-0.16,8.677733231136664,8.57623135123984
2012-01-10 13:30:00,8.36,355.4,0.71,2.6,9.27,16.7,1008.0,0.29,-0.2,8.415991857575698,8.317551519299892
2012-01-10 13:40:00,7.67,357.6,0.45,2.6,8.17,16.2,1008.0,7.75,0.04,7.721370520048517,7.63105504222849
2012-01-10 13:50:00,7.49,2.0,0.48,2.5,8.07,16.5,1007.8,2.44,0.07,7.540164953737079,7.451969004731603
2012-01-10 14:00:00,7.58,359.2,0.71,3.3,8.37,16.4,1007.7,0.99,0.03,7.630767736892799,7.541512023480046
2012-01-10 14:10:00,7.49,1.0,1.07,5.2,9.34,16.6,1007.7,30.0,0.58,7.540164953737079,7.451969004731603
2012-01-10 14:20:00,7.63,353.3,0.62,4.7,8.48,17.0,1007.7,3.16,0.13,7.681102616423753,7.591258145006959
2012-01-10 14:30:00,7.38,357.9,0.78,3.4,8.28,16.2,1007.7,5.44,0.0,7.429428218768978,7.342527537372393
2012-01-10 14:40:00,7.29,1.9,0.49,2.3,7.94,16.5,1007.7,4.59,0.21,7.338825435613258,7.25298451862395
2012-01-10 14:50:00,7.46,356.6,1.02,5.3,8.41,16.9,1007.7,10.8,0.09,7.509964026018506,7.422121331815455
2012-01-10 15:00:00,7.97,2.0,0.51,2.2,8.56,16.6,1007.7,11.87,-0.24,8.023379797234249,7.92953177138997
2012-01-10 15:10:00,7.62,3.0,0.57,2.7,8.29,16.4,1007.7,5.49,0.26,7.671035640517562,7.581308920701577
2012-01-10 15:20:00,7.43,4.7,0.84,3.1,8.53,16.6,1007.8,4.9,0.62,7.479763098299933,7.392273658899306
2012-01-10 15:30:00,7.5,4.9,0.86,3.4,8.76,16.9,1007.7,1.74,0.16,7.55023192964327,7.461918229036985
2012-01-10 15:40:00,7.82,5.8,0.67,3.1,8.44,17.1,1007.7,6.77,-0.2,7.8723751586413835,7.78029340680923
2012-01-10 15:50:00,7.95,6.7,0.3,2.7,8.4,17.4,1007.7,30.0,-0.38,8.003245845421867,7.909633322779205
2012-01-10 16:00:00,8.13,6.5,0.7,4.8,9.09,17.0,1007.7,2.65,0.18,8.184451411733306,8.088719360276093
2012-01-10 16:10:00,7.68,5.3,0.64,3.1,8.89,16.8,1007.7,3.98,0.34,7.731437495954708,7.641004266533873
2012-01-10 16:20:00,7.89,6.4,0.56,2.7,8.69,16.6,1007.7,4.49,0.09,7.94284398998472,7.849937976946908
2012-01-10 16:30:00,7.6,3.6,0.58,2.9,8.29,17.0,1007.6,3.94,0.14,7.65090168870518,7.561410472090811
2012-01-10 16:40:00,7.77,5.4,0.47,2.3,8.28,17.4,1007.6,4.61,0.01,7.8220402791104275,7.7305472852823165
2012-01-10 16:50:00,7.41,7.0,0.47,2.5,8.12,16.9,1007.5,6.2,-0.12,7.4596291464875515,7.372375210288541
2012-01-10 17:00:00,7.62,11.4,0.57,3.9,8.74,16.8,1007.6,5.94,0.14,7.671035640517562,7.581308920701577
2012-01-10 17:10:00,7.4,6.2,0.39,2.7,8.24,17.3,1007.6,3.01,0.29,7.44956217058136,7.362425985983159
2012-01-10 17:20:00,7.57,14.3,0.38,2.5,8.01,17.6,1007.5,30.0,0.08,7.620700760986607,7.531562799174664
2012-01-10 17:30:00,7.28,10.0,0.5,2.7,7.89,17.0,1007.5,23.04,-0.24,7.328758459707068,7.243035294318567
2012-01-10 17:40:00,7.45,11.3,0.4,2.4,7.84,17.5,1007.5,4.56,-0.12,7.499897050112315,7.412172107510072
2012-01-10 17:50:00,7.22,9.8,0.25,1.4,7.67,17.5,1007.5,30.0,-0.14,7.268356604269921,7.183339948486271
2012-01-10 18:00:00,7.38,9.2,0.62,3.6,8.22,17.5,1007.5,6.91,0.5,7.429428218768978,7.342527537372393
2012-01-10 18:10:00,7.27,11.2,0.58,3.1,8.03,17.3,1007.5,8.08,0.14,7.318691483800876,7.233086070013184
2012-01-10 18:20:00,7.48,12.4,0.34,1.8,8.3,17.4,1007.6,30.0,0.06,7.530097977830889,7.44201978042622
2012-01-10 18:30:00,7.18,10.2,0.47,1.9,7.81,16.8,1007.7,16.64,0.01,7.228088700645157,7.14354305126474
2012-01-10 18:40:00,7.03,9.6,0.38,2.9,7.47,17.8,1007.8,3.48,-0.23,7.077084062052292,6.994304686684001
2012-01-10 18:50:00,6.9,13.5,0.44,3.0,7.55,17.6,1007.8,18.53,0.15,6.9462133752718085,6.864964770714026
2012-01-10 19:00:00,6.99,11.3,0.54,2.6,8.41,18.3,1007.9,2.41,-0.05,7.036816158427528,6.95450778946247
2012-01-10 19:10:00,7.25,12.9,0.47,3.1,8.52,17.5,1008.0,3.93,0.01,7.298557531988495,7.213187621402419
2012-01-10 19:20:00,6.76,12.3,0.41,2.3,7.58,17.8,1008.0,5.06,0.03,6.805275712585134,6.725675630438669
2012-01-10 19:30:00,6.74,5.7,0.71,4.2,7.76,18.2,1008.1,17.86,0.17,6.785141760772753,6.705777181827904
2012-01-10 19:40:00,6.65,8.1,0.49,3.7,7.54,18.1,1008.2,30.0,-0.09,6.694538977617033,6.6162341630794606
2012-01-10 19:50:00,6.94,10.0,0.55,5.0,8.1,17.9,1008.3,27.04,0.32,6.986481278896573,6.904761667935557
2012-01-10 20:00:00,6.74,5.4,0.36,3.3,7.66,17.8,1008.3,5.72,-0.18,6.785141760772753,6.705777181827904
2012-01-10 20:10:00,6.68,3.4,0.39,2.7,7.33,18.3,1008.4,0.53,-0.03,6.724739905335606,6.6460818359956075
2012-01-10 20:20:00,6.61,4.3,0.75,5.6,8.25,18.3,1008.4,23.12,0.02,6.654271073992269,6.57643726585793
2012-01-10 20:30:00,6.41,6.3,0.41,3.7,7.29,16.7,1008.6,6.44,-0.14,6.452931555868449,6.377452779750277
2012-01-10 20:40:00,6.15,3.2,0.5,4.4,6.81,18.3,1008.5,3.06,-0.13,6.191190182307482,6.118772947810328
2012-01-10 20:50:00,6.17,4.0,0.48,4.6,7.09,18.3,1008.6,30.0,0.2,6.211324134119864,6.138671396421093
2012-01-10 21:00:00,6.04,1.9,0.62,6.2,7.04,18.1,1008.6,9.66,0.01,6.08045344733938,6.009331480451118
2012-01-10 21:10:00,5.69,3.9,0.69,6.2,6.98,17.7,1008.6,4.86,0.09,5.728109290622695,5.661108629762726
2012-01-10 21:20:00,5.19,4.5,0.37,5.7,5.81,17.6,1008.6,8.72,0.33,5.224760495313143,5.163647414493594
2012-01-10 21:30:00,5.24,5.2,0.45,3.6,5.9,18.1,1008.5,24.48,-0.01,5.275095374844098,5.213393536020507
2012-01-10 21:40:00,5.45,6.5,0.41,3.1,6.01,18.5,1008.5,6.82,-0.12,5.48650186887411,5.422327246433543
2012-01-10 21:50:00,5.17,1.8,0.59,4.8,6.83,17.8,1008.6,12.49,-0.09,5.204626543500761,5.143748965882828
2012-01-10 22:00:00,4.87,10.0,0.25,2.7,5.2,18.1,1008.6,9.07,0.32,4.90261726631503,4.845272236721349
2012-01-10 22:10:00,4.27,10.2,0.58,5.3,5.31,18.2,1008.5,14.98,0.03,4.298598711943568,4.24831877839839
2012-01-10 22:20:00,4.57,3.0,0.45,5.4,5.17,17.5,1008.4,9.01,-0.17,4.6006079891292995,4.54679550755987
2012-01-10 22:30:00,4.68,8.7,0.32,5.0,5.15,18.0,1008.2,6.13,-0.1,4.7113447240974,4.656236974919079
2012-01-10 22:40:00,4.38,13.0,0.36,6.1,5.05,16.9,1008.2,10.64,0.03,4.40933544691167,4.357760245757599
2012-01-10 22:50:00,4.5,7.5,0.44,8.7,5.1,17.9,1008.1,15.85,-0.05,4.530139157785962,4.477150937422191
2012-01-10 23:00:00,4.36,358.7,0.39,4.9,5.27,18.2,1008.0,5.61,0.12,4.389201495099288,4.337861797146834
2012-01-10 23:10:00,3.97,1.8,0.64,4.7,5.18,18.0,1007.9,30.0,0.13,3.996589434757838,3.949842049236911
2012-01-10 23:20:00,3.51,7.8,0.47,5.2,4.18,17.1,1008.0,5.82,0.21,3.5335085430730504,3.492177731189309
2012-01-10 23:30:00,3.5,8.9,0.42,4.9,4.23,17.8,1007.9,4.95,0.03,3.5234415671668593,3.4822285068839265
2012-01-10 23:40:00,3.28,353.5,0.66,10.7,4.12,15.7,1007.9,4.0,-0.12,3.3019680972306564,3.263345572165508
2012-01-10 23:50:00,3.47,7.3,0.3,5.1,3.78,18.0,1007.8,30.0,0.23,3.4932406394482864,3.4523808339677786
2012-01-11 00:00:00,3.53,13.1,0.58,5.4,4.69,16.5,1007.9,3.35,0.24,3.553642494885432,3.512076179800074
2012-01-11 00:10:00,3.66,12.8,0.22,3.2,4.04,17.5,1007.8,11.35,-0.01,3.684513181665916,3.6414160957700488
2012-01-11 00:20:00,3.18,347.3,0.36,11.1,3.95,15.8,1008.0,3.32,-0.08,3.2012983381687468,3.163853329111682
2012-01-11 00:30:00,2.81,347.6,0.42,7.7,3.36,16.2,1008.0,6.7,0.05,2.8288202296396787,2.7957320298125237
2012-01-11 00:40:00,2.97,2.8,0.38,6.3,3.45,16.4,1008.0,8.74,-0.09,2.989891844138735,2.9549196186986464
2012-01-11 00:50:00,2.92,358.4,0.56,3.8,3.89,15.0,1008.1,3.17,0.27,2.93955696460778,2.9051734971717327
2012-01-11 01:00:00,2.52,342.2,0.63,19.8,3.73,15.4,1008.1,30.0,-0.04,2.5368779283601386,2.507204524956427
2012-01-11 01:10:00,2.11,344.1,0.34,6.2,2.61,16.0,1008.0,18.96,-0.03,2.1241319162063066,2.0992863284357384
2012-01-11 01:20:00,2.23,336.7,0.25,8.5,2.59,16.5,1007.9,30.0,0.0,2.244935627080599,2.2186770201003303
2012-01-11 01:30:00,1.93,341.7,0.29,16.7,2.49,16.2,1007.9,30.0,0.01,1.9429263498948681,1.9202002909388507
2012-01-11 01:40:00,2.17,319.6,0.14,9.6,2.47,16.1,1007.8,30.0,0.0,2.1845337716434527,2.158981674268034
2012-01-11 01:50:00,1.96,327.2,0.2,6.6,2.35,16.8,1007.7,30.0,-0.02,1.9731272776134412,1.9500479638549988
2012-01-11 02:00:00,1.91,337.1,0.24,9.1,2.32,16.4,1007.6,30.0,0.01,1.9227923980824861,1.9003018423280855
2012-01-11 02:10:00,1.75,345.5,0.1,6.8,1.93,15.7,1007.5,30.0,0.0,1.7617207835834297,1.7411142534419632
2012-01-11 02:20:00,1.81,347.7,0.14,9.1,2.1,16.0,1007.4,30.0,-0.01,1.822122639020576,1.8008095992742592
2012-01-11 02:30:00,1.76,357.7,0.21,8.5,2.04,15.7,1007.3,15.52,0.01,1.7717877594896208,1.751063477747346
2012-01-11 02:40:00,1.87,354.4,0.23,5.6,2.31,16.6,1007.3,11.58,-0.03,1.8825244944577222,1.860504945106555
2012-01-11 02:50:00,2.04,353.5,0.2,7.0,2.39,16.2,1007.2,30.0,0.05,2.0536630848629693,2.02964175829806
2012-01-11 03:00:00,1.94,352.6,0.12,16.1,2.16,16.0,1006.7,30.0,-0.02,1.9529933258010592,1.9301495152442334
2012-01-11 03:10:00,2.2,355.4,0.2,17.6,2.8,15.3,1006.7,30.0,0.01,2.214734699362026,2.1888293471841824
2012-01-11 03:20:00,2.38,14.3,0.26,3.7,2.83,16.2,1006.7,18.67,-0.02,2.395940265673464,2.3679153846810697
2012-01-11 03:30:00,2.36,354.6,0.2,11.6,2.7,16.5,1006.6,11.37,0.02,2.3758063138610823,2.3480169360703047
2012-01-11 03:40:00,2.44,355.1,0.25,6.6,2.82,16.2,1006.5,14.7,-0.02,2.4563421211106107,2.427610730513366
2012-01-11 03:50:00,2.46,354.5,0.14,7.8,2.73,15.7,1006.6,30.0,0.01,2.4764760729229924,2.4475091791241312
2012-01-11 04:00:00,2.57,0.0,0.21,6.5,2.87,15.9,1006.5,21.81,-0.03,2.5872128078910936,2.5569506464833403
2012-01-11 04:10:00,2.57,351.0,0.23,3.9,3.0,16.7,1006.5,22.67,0.03,2.5872128078910936,2.5569506464833403
2012-01-11 04:20:00,2.84,345.6,0.33,4.9,3.18,15.0,1006.5,21.51,0.02,2.8590211573582516,2.8255797027286715
2012-01-11 04:30:00,2.81,359.5,0.2,2.8,3.12,16.1,1006.5,22.79,0.01,2.8288202296396787,2.7957320298125237
2012-01-11 04:40:00,2.46,3.3,0.12,9.5,2.73,15.7,1006.5,30.0,-0.01,2.4764760729229924,2.4475091791241312
2012-01-11 04:50:00,2.51,4.9,0.3,6.4,3.0,15.8,1006.5,27.72,0.02,2.5268109524539475,2.497255300651044
2012-01-11 05:00:00,2.21,11.6,0.19,7.7,2.64,16.4,1006.5,30.0,-0.03,2.2248016752682167,2.198778571489565
2012-01-11 05:10:00,2.1,5.9,0.2,16.5,2.54,15.6,1006.5,30.0,0.02,2.114064940300116,2.089337104130356
2012-01-11 05:20:00,2.04,347.4,0.18,9.4,2.28,16.1,1006.6,11.6,-0.03,2.0536630848629693,2.02964175829806
2012-01-11 05:30:00,1.82,51.4,0.19,29.7,2.25,16.1,1006.6,30.0,-0.01,1.832189614926767,1.8107588235796417
2012-01-11 05:40:00,1.78,84.9,0.23,11.2,2.23,15.8,1006.7,30.0,-0.01,1.7919217113020027,1.7709619263581111
2012-01-11 05:50:00,1.53,97.3,0.24,40.2,1.76,15.6,1006.7,26.34,0.03,1.5402473136472272,1.522231318723545
2012-01-11 06:00:00,1.29,357.0,0.23,48.4,1.71,16.2,1006.7,27.05,-0.02,1.2986398918986426,1.2834499353943614
2012-01-11 06:10:00,1.4,300.3,0.19,33.8,1.73,15.6,1006.8,30.0,0.0,1.4093766268667436,1.3928914027535704
2012-01-11 06:20:00,1.3,303.0,0.14,17.4,1.59,15.8,1007.0,13.51,0.0,1.3087068678048335,1.293399159699744
2012-01-11 06:30:00,1.27,329.3,0.11,18.3,1.52,15.6,1007.1,24.66,0.0,1.2785059400862604,1.2635514867835962
2012-01-11 06:40:00,1.06,335.3,0.17,15.9,1.46,15.5,1007.2,9.44,-0.03,1.0670994460562488,1.0546177763705606
2012-01-11 06:50:00,0.93,330.9,0.24,18.5,1.33,15.9,1007.3,8.02,0.0,0.9362287592757655,0.9252778604005862
2012-01-11 07:00:00,0.98,293.3,0.25,12.1,1.31,15.8,1007.5,19.44,-0.03,0.9865636388067206,0.9750239819274994
2012-01-11 07:10:00,1.02,269.5,0.19,10.0,1.55,15.5,1007.6,30.0,0.03,1.0268315424314847,1.01482087914903
2012-01-11 07:20:00,1.26,260.1,0.12,6.0,1.96,15.0,1007.7,30.0,-0.01,1.2684389641800693,1.2536022624782135
2012-01-11 07:30:00,1.23,262.3,0.26,5.3,1.96,15.0,1007.8,30.0,-0.03,1.2382380364614962,1.2237545895620656
2012-01-11 07:40:00,1.14,271.9,0.17,8.1,1.43,15.5,1007.9,30.0,0.03,1.147635253305777,1.1342115708136216
2012-01-11 07:50:00,1.1,270.8,0.32,14.0,1.49,15.5,1008.0,30.0,-0.02,1.107367349681013,1.0944146735920912
2012-01-11 08:00:00,0.97,304.2,0.11,14.7,1.14,15.1,1008.1,30.0,0.0,0.9764966629005296,0.9650747576221167
2012-01-11 08:10:00,0.88,49.7,0.13,44.3,1.11,15.6,1008.2,30.0,0.0,0.8858938797448104,0.875531738873673
2012-01-11 08:20:00,1.09,142.6,0.15,19.8,1.33,14.9,1008.3,30.0,-0.04,1.097300373774822,1.0844654492867085
2012-01-11 08:30:00,1.21,202.0,0.16,20.4,1.53,15.0,1008.3,30.0,0.03,1.2181040846491142,1.2038561409513002
2012-01-11 08:40:00,1.37,215.9,0.24,11.0,1.7,15.0,1008.2,14.79,0.0,1.3791756991481707,1.3630437298374227
2012-01-11 08:50:00,1.54,191.2,0.19,19.2,1.81,15.5,1008.3,30.0,-0.01,1.550314289553418,1.5321805430289277
2012-01-11 09:00:00,2.17,173.7,0.64,6.3,3.9,15.9,1008.4,21.1,-0.02,2.1845337716434527,2.158981674268034
2012-01-11 09:10:00,1.87,181.6,1.02,5.4,3.64,17.0,1008.3,21.23,-0.02,1.8825244944577222,1.860504945106555
2012-01-11 09:20:00,1.35,184.3,0.6,26.5,1.82,16.6,1008.2,20.45,0.02,1.3590417473357888,1.3431452812266573
2012-01-11 09:30:00,1.39,127.6,0.29,6.4,1.75,16.2,1008.2,30.0,0.0,1.3993096509605527,1.382942178448188
2012-01-11 09:40:00,1.22,120.0,0.17,7.6,1.45,16.4,1008.2,30.0,0.0,1.2281710605553053,1.213805365256683
2012-01-11 09:50:00,1.14,150.4,0.24,9.2,1.34,16.2,1008.1,15.94,0.0,1.147635253305777,1.1342115708136216
2012-01-11 10:00:00,1.07,166.0,0.19,19.2,1.35,16.7,1008.0,30.0,-0.09,1.07716642196244,1.0645670006759433
2012-01-11 10:10:00,0.91,134.0,0.21,46.9,1.3,16.7,1007.9,30.0,0.03,0.9160948074633835,0.9053794117898208
2012-01-11 10:20:00,1.02,178.3,0.2,32.1,1.33,17.1,1007.8,30.0,-0.01,1.0268315424314847,1.01482087914903
2012-01-11 10:30:00,0.98,170.8,0.24,44.7,1.21,16.6,1007.7,15.43,-0.03,0.9865636388067206,0.9750239819274994
2012-01-11 10:40:00,1.28,130.8,0.43,11.4,1.7,17.6,1007.5,7.94,-0.01,1.2885729159924515,1.2735007110889789
2012-01-11 10:50:00,1.2,144.0,0.26,21.4,1.52,16.7,1007.6,13.17,0.06,1.2080371087429231,1.1939069166459175
2012-01-11 11:00:00,1.2,172.0,0.38,21.0,1.57,16.2,1007.4,6.2,-0.02,1.2080371087429231,1.1939069166459175
2012-01-11 11:10:00,1.22,156.3,0.5,6.1,2.08,17.6,1007.2,5.17,-0.01,1.2281710605553053,1.213805365256683
2012-01-11 11:20:00,1.36,158.8,0.48,7.7,3.37,17.5,1007.0,3.27,0.01,1.3691087232419799,1.35309450553204
2012-01-11 11:30:00,1.14,149.9,0.61,5.3,3.33,18.0,1006.6,12.44,0.05,1.147635253305777,1.1342115708136216
2012-01-11 11:40:00,1.53,142.3,0.27,8.6,2.7,18.2,1006.5,5.41,0.01,1.5402473136472272,1.522231318723545
2012-01-11 11:50:00,1.39,153.4,0.5,20.1,1.99,17.7,1006.3,7.4,0.02,1.3993096509605527,1.382942178448188
2012-01-11 12:00:00,1.54,124.4,0.56,15.3,2.1,17.1,1006.2,6.17,-0.01,1.550314289553418,1.5321805430289277
2012-01-11 12:10:00,1.78,118.2,0.64,17.9,2.34,17.3,1005.9,12.11,-0.03,1.7919217113020027,1.7709619263581111
2012-01-11 12:20:00,2.04,104.2,0.5,24.5,2.79,17.3,1005.6,7.26,0.05,2.0536630848629693,2.02964175829806
2012-01-11 12:30:00,2.24,91.0,0.2,13.3,2.61,17.7,1005.3,8.18,-0.02,2.2550026029867904,2.228626244405713
2012-01-11 12:40:00,2.37,85.3,0.38,14.1,3.0,18.1,1005.0,20.33,0.06,2.3858732897672734,2.357966160375687
2012-01-11 12:50:00,2.91,91.6,0.51,10.1,3.69,18.6,1004.7,18.47,-0.05,2.929489988701589,2.89522427286635
2012-01-11 13:00:00,3.55,100.1,0.34,5.0,4.26,18.1,1004.5,3.52,0.3,3.5737764466978144,3.5319746284108393
2012-01-11 13:10:00,3.92,93.9,0.59,4.3,5.65,18.4,1004.3,3.66,0.48,3.9462545552268824,3.9000959277099976
2012-01-11 13:20:00,4.52,103.1,0.45,3.8,6.8,19.0,1004.4,3.14,0.39,4.5502731095983435,4.497049386032956
2012-01-11 13:30:00,4.61,107.9,0.8,6.1,6.88,19.3,1004.2,2.73,0.03,4.640875892754064,4.586592404781401
